70	http://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Accipiter_striatus%2C_Canet_Road%2C_San_Luis_Obispo_1.jpg/220px-Accipiter_striatus%2C_Canet_Road%2C_San_Luis_Obispo_1.jpg	70
71	http://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Common_black-hawk_%28Buteogallus_anthracinus_gundlachii%29.JPG/220px-Common_black-hawk_%28Buteogallus_anthracinus_gundlachii%29.JPG	71
72	http://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Solitary_Eagle.jpg/220px-Solitary_Eagle.jpg	72
73	http://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Buteo_magnirostris_-Goias_-Brazil-8.jpg/220px-Buteo_magnirostris_-Goias_-Brazil-8.jpg	73
74	http://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Buteo_leucorrhous_-NW_Ecuador-6.jpg/220px-Buteo_leucorrhous_-NW_Ecuador-6.jpg	74
75	http://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Grey-lined_hawk_%28Buteo_nitidus%29.jpg/220px-Grey-lined_hawk_%28Buteo_nitidus%29.jpg	75
76	http://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Julie_Waters_broad_winged_hawk.JPG/220px-Julie_Waters_broad_winged_hawk.JPG	76
77	http://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Bubo_virginianus_06.jpg/220px-Bubo_virginianus_06.jpg	78
78	http://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Cactus_Ferruginous_Pygmy-owl.jpg/220px-Cactus_Ferruginous_Pygmy-owl.jpg	79
79	http://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Mottled_Owl.jpg/220px-Mottled_Owl.jpg	80
80	http://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Black_and_White_owl.jpg/220px-Black_and_White_owl.jpg	81
81	http://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/A_monograph_of_the_Trogonidae%2C_or_family_of_trogons_%2840570576671%29.jpg/220px-A_monograph_of_the_Trogonidae%2C_or_family_of_trogons_%2840570576671%29.jpg	82
82	http://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Trogon_violaceus_3.jpg/220px-Trogon_violaceus_3.jpg	83
83	http://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Masked_Trogon_%28Trogon_personatus%29_%2820144038635%29.jpg/220px-Masked_Trogon_%28Trogon_personatus%29_%2820144038635%29.jpg	84
84	http://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Momotus_subrufescens%2C_Panama_5.jpg/220px-Momotus_subrufescens%2C_Panama_5.jpg	85
85	http://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Amazon_Kingfisher.jpg/220px-Amazon_Kingfisher.jpg	86
86	http://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Hypnelus_ruficollis_-_Russet-throated_Puffbird.jpg/220px-Hypnelus_ruficollis_-_Russet-throated_Puffbird.jpg	87
87	http://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Rufous-tailed_jacamar_%28Galbula_ruficauda%29_male_2.JPG/220px-Rufous-tailed_jacamar_%28Galbula_ruficauda%29_male_2.JPG	88
